"","name","Amp","Q","X_peak","Y_peak","X_sig","Y_sig","method","amplitude","orientation","rss","rmse","deviance","AIC","R2","R2_adj"
"100","STC03-LM-03-5590-cell1",1,-1,-1.93382667217708,2.44632758831356,3.40453719152323,2.09594886246403,"elliptical_log","constrained","constrained",1.25595777159988,0.18678253632975,1.25595777159988,-8.63876333253106,0.653582047529006,0.643393284221035
"101","STC04-LM-01-5098-cell1",1,-1,-4.32084090812642,2.37883555750555,1.63994072587383,1.41736793788197,"elliptical_log","constrained","constrained",0.742749451913488,0.175920134804771,0.742749451913488,-5.30175839584373,0.645818329084691,0.629719162224905
"102","STC04-LM-01-5225-cell2",1,-1,-1.69097426728217,3.29372313904007,1.50091304568565,2.2602451494383,"elliptical_log","constrained","constrained",1.52485162887733,0.205808138058331,1.52485162887733,-1.65481133336261,0.641195616708186,0.630642546611369
"103","STC04-LM-02-5259-cell1",1,-1,-3.26026744115151,2.23135174711063,2.56948753891404,2.10752162740848,"elliptical_log","constrained","constrained",1.20353901831829,0.182843209875921,1.20353901831829,-10.1735170505527,0.644757394677864,0.634309082756624
"104","STC05-LM-01-5409-cell1",1,-1,-6.60194647130419,1.04107016572247,2.94995998961306,3.3604184665177,"elliptical_log","constrained","constrained",0.524006640281941,0.147762004628211,0.524006640281941,-13.674264473269,0.626192726622328,0.609201486923343
"105","STC05-LM-01-5474-cell1",1,-1,-2.62151596959431,2.04885257719706,1.95922878529148,2.212930022865,"elliptical_log","constrained","constrained",1.25006722536923,0.186344008740796,1.25006722536923,-8.80800350779797,0.584972583506702,0.57276589478631
"106","STC05-LM-02-5612-cell1",1,-1,6.08862286190499,4.11404061510909,11.7506769979348,6.53936933577409,"elliptical_log","constrained","constrained",1.51252062364602,0.204974295383458,1.51252062364602,-1.94711572694334,0.473311557778327,0.457820721242396
"107","STC05-LM-05-5696-cell1",1,-1,-1.8302584710106,2.62785604593585,1.70422317753979,2.16334508075903,"elliptical_log","constrained","constrained",1.08336109697956,0.173474389478643,1.08336109697956,-13.9606473219374,0.650794679733574,0.640523935019855
"108","STC05-LM-09-5640-cell1",1,-1,-2.29038726590598,2.76228495913904,2.65523017657252,1.43141829142253,"elliptical_log","constrained","constrained",1.01132995883643,0.167608170613987,1.01132995883643,-16.4375221931104,0.647016652702979,0.636634789547184
"109","STC06-LM-04-5545-cell1",1,-1,-2.13864287560573,1.69688366756976,2.63619555975058,2.76371286500647,"elliptical_log","constrained","constrained",1.10179989005921,0.174944426895071,1.10179989005921,-13.3530835678345,0.637212098018858,0.626541865607648
"110","STC06-LM-04-5545-cell2",1,-1,-3.21112038730603,25.8726359602467,4.17623629570038,30.3884466038234,"elliptical_log","constrained","constrained",3.31008658035627,0.303227389024047,3.31008658035627,26.2479690714681,0.124239750148872,0.0984820957414856
"111","STC06-LM-04-5602-cell1",1,-1,-2.67943383209578,0.878645141945049,2.76651260398308,3.94183184740413,"elliptical_log","constrained","constrained",1.03520992393001,0.169575444036801,1.03520992393001,-15.59735507033,0.609749705987984,0.598271756164101
"112","STC06-LM-04-5602-cell2",1,-1,-2.38419921438698,1.37757564034633,2.4232437782709,3.29511936275701,"elliptical_log","constrained","constrained",0.611161059194067,0.130294651036503,0.611161059194067,-34.5693185812838,0.780486084136243,0.774029792493192
